,player_id,number,position,rerolls,assistantCoaches,cheerleaders,apothecary,roster.name,team_name,team_id,skill_id,name,coach_name,tournament_id,tournament_name
24,17260269,11,Halfling Hopeful Lineman,2,0,0,No,Halfling,[EU]Barefoot Demi-Gods,1236339,-1.0,,Harpick,65074,Super League S7 EU Bottom Swiss
25,17260270,12,Halfling Hopeful Lineman,2,0,0,No,Halfling,[EU]Barefoot Demi-Gods,1236339,-1.0,,Harpick,65074,Super League S7 EU Bottom Swiss
26,17260501,13,Halfling Hopeful Lineman,2,0,0,No,Halfling,[EU]Barefoot Demi-Gods,1236339,-1.0,,Harpick,65074,Super League S7 EU Bottom Swiss
27,17260535,3,Halfling Hopeful Lineman,2,0,0,No,Halfling,[EU]Barefoot Demi-Gods,1236339,370.0,Sneaky Git,Harpick,65074,Super League S7 EU Bottom Swiss
28,17260536,4,Halfling Hopeful Lineman,2,0,0,No,Halfling,[EU]Barefoot Demi-Gods,1236339,,,Harpick,65074,Super League S7 EU Bottom Swiss
29,99999999,99,1 halfling master chef,2,0,0,No,Halfling,[EU]Barefoot Demi-Gods,1236339,,,Harpick,65074,Super League S7 EU Bottom Swiss
30,99999999,99,Star player Rumbelow Sheepskin,2,0,0,No,Halfling,[EU]Barefoot Demi-Gods,1236339,,,Harpick,65074,Super League S7 EU Bottom Swiss
31,99999999,99,Star player Grombrindal,2,0,0,No,Halfling,[EU]Barefoot Demi-Gods,1236339,,,Harpick,65074,Super League S7 EU Bottom Swiss
32,99999999,99,the White Dwarf,2,0,0,No,Halfling,[EU]Barefoot Demi-Gods,1236339,,,Harpick,65074,Super League S7 EU Bottom Swiss
33,17260393,1,Runner,2,1,0,No,Dwarf,[NA](SLS7) Da 40 Miners,1236350,-1.0,,Xtreme,65093,Super League S7 NA Premier League
34,17260394,2,Troll Slayer,2,1,0,No,Dwarf,[NA](SLS7) Da 40 Miners,1236350,415.0,Mighty Blow,Xtreme,65093,Super League S7 NA Premier League
35,17260395,3,Blitzer,2,1,0,No,Dwarf,[NA](SLS7) Da 40 Miners,1236350,413.0,Guard,Xtreme,65093,Super League S7 NA Premier League
36,17260396,4,Blitzer,2,1,0,No,Dwarf,[NA](SLS7) Da 40 Miners,1236350,413.0,Guard,Xtreme,65093,Super League S7 NA Premier League
37,17260397,5,Dwarf Blocker Lineman,2,1,0,No,Dwarf,[NA](SLS7) Da 40 Miners,1236350,413.0,Guard,Xtreme,65093,Super League S7 NA Premier League
38,17260398,6,Dwarf Blocker Lineman,2,1,0,No,Dwarf,[NA](SLS7) Da 40 Miners,1236350,413.0,Guard,Xtreme,65093,Super League S7 NA Premier League
39,17260399,7,Dwarf Blocker Lineman,2,1,0,No,Dwarf,[NA](SLS7) Da 40 Miners,1236350,413.0,Guard,Xtreme,65093,Super League S7 NA Premier League
40,17260400,8,Dwarf Blocker Lineman,2,1,0,No,Dwarf,[NA](SLS7) Da 40 Miners,1236350,-1.0,,Xtreme,65093,Super League S7 NA Premier League
41,17260401,9,Dwarf Blocker Lineman,2,1,0,No,Dwarf,[NA](SLS7) Da 40 Miners,1236350,-1.0,,Xtreme,65093,Super League S7 NA Premier League
42,17260402,10,Dwarf Blocker Lineman,2,1,0,No,Dwarf,[NA](SLS7) Da 40 Miners,1236350,-1.0,,Xtreme,65093,Super League S7 NA Premier League
43,17260404,11,Dwarf Blocker Lineman,2,1,0,No,Dwarf,[NA](SLS7) Da 40 Miners,1236350,-1.0,,Xtreme,65093,Super League S7 NA Premier League
44,17260405,12,Deathroller,2,1,0,No,Dwarf,[NA](SLS7) Da 40 Miners,1236350,-1.0,,Xtreme,65093,Super League S7 NA Premier League
45,99999999,99,,2,1,0,No,Dwarf,[NA](SLS7) Da 40 Miners,1236350,,,Xtreme,65093,Super League S7 NA Premier League
46,17261203,1,Ogre,2,0,0,Yes,Imperial Nobility,[EU] Duke of Angst,1236397,413.0,Guard,razmus,65074,Super League S7 EU Bottom Swiss
47,17261204,2,Noble Blitzer,2,0,0,Yes,Imperial Nobility,[EU] Duke of Angst,1236397,364.0,Dodge,razmus,65074,Super League S7 EU Bottom Swiss
48,17261205,3,Noble Blitzer,2,0,0,Yes,Imperial Nobility,[EU] Duke of Angst,1236397,364.0,Dodge,razmus,65074,Super League S7 EU Bottom Swiss
49,17261206,4,Bodyguard,2,0,0,Yes,Imperial Nobility,[EU] Duke of Angst,1236397,413.0,Guard,razmus,65074,Super League S7 EU Bottom Swiss
50,17261207,5,Bodyguard,2,0,0,Yes,Imperial Nobility,[EU] Duke of Angst,1236397,413.0,Guard,razmus,65074,Super League S7 EU Bottom Swiss
51,17261208,6,Bodyguard,2,0,0,Yes,Imperial Nobility,[EU] Duke of Angst,1236397,413.0,Guard,razmus,65074,Super League S7 EU Bottom Swiss
52,17261209,7,Bodyguard,2,0,0,Yes,Imperial Nobility,[EU] Duke of Angst,1236397,413.0,Guard,razmus,65074,Super League S7 EU Bottom Swiss
53,17261210,8,Imperial Thrower,2,0,0,Yes,Imperial Nobility,[EU] Duke of Angst,1236397,,,razmus,65074,Super League S7 EU Bottom Swiss
54,17261211,12,Imperial Retainer Lineman,2,0,0,Yes,Imperial Nobility,[EU] Duke of Angst,1236397,-1.0,,razmus,65074,Super League S7 EU Bottom Swiss
55,17261212,13,Imperial Retainer Lineman,2,0,0,Yes,Imperial Nobility,[EU] Duke of Angst,1236397,-1.0,,razmus,65074,Super League S7 EU Bottom Swiss
56,17261213,14,Imperial Retainer Lineman,2,0,0,Yes,Imperial Nobility,[EU] Duke of Angst,1236397,-1.0,,razmus,65074,Super League S7 EU Bottom Swiss
57,17261214,15,Imperial Retainer Lineman,2,0,0,Yes,Imperial Nobility,[EU] Duke of Angst,1236397,-1.0,,razmus,65074,Super League S7 EU Bottom Swiss
58,17261215,16,Imperial Retainer Lineman,2,0,0,Yes,Imperial Nobility,[EU] Duke of Angst,1236397,378.0,Kick,razmus,65074,Super League S7 EU Bottom Swiss
59,99999999,99,,2,0,0,Yes,Imperial Nobility,[EU] Duke of Angst,1236397,,,razmus,65074,Super League S7 EU Bottom Swiss
60,17262869,1,Trained Troll,4,0,1,No,Goblin,[EU] Purple Poo Fan Club,1236494,373.0,Block,Endrophil,65087,Super League S7 EU Div 1B
61,17262870,2,Trained Troll,4,0,1,No,Goblin,[EU] Purple Poo Fan Club,1236494,373.0,Block,Endrophil,65087,Super League S7 EU Div 1B
62,17262871,3,'Ooligan,4,0,1,No,Goblin,[EU] Purple Poo Fan Club,1236494,370.0,Sneaky Git,Endrophil,65087,Super League S7 EU Div 1B
63,17262872,4,Bomma,4,0,1,No,Goblin,[EU] Purple Poo Fan Club,1236494,397.0,Accurate,Endrophil,65087,Super League S7 EU Div 1B
64,17262872,4,Bomma,4,0,1,No,Goblin,[EU] Purple Poo Fan Club,1236494,406.0,Pass,Endrophil,65087,Super League S7 EU Div 1B
65,17262873,5,Looney,4,0,1,No,Goblin,[EU] Purple Poo Fan Club,1236494,,,Endrophil,65087,Super League S7 EU Div 1B
66,17262874,6,Goblin Lineman,4,0,1,No,Goblin,[EU] Purple Poo Fan Club,1236494,369.0,Side Step,Endrophil,65087,Super League S7 EU Div 1B
67,17262876,7,Goblin Lineman,4,0,1,No,Goblin,[EU] Purple Poo Fan Club,1236494,369.0,Side Step,Endrophil,65087,Super League S7 EU Div 1B
68,17262877,8,Goblin Lineman,4,0,1,No,Goblin,[EU] Purple Poo Fan Club,1236494,369.0,Side Step,Endrophil,65087,Super League S7 EU Div 1B
69,17262878,9,Goblin Lineman,4,0,1,No,Goblin,[EU] Purple Poo Fan Club,1236494,-1.0,,Endrophil,65087,Super League S7 EU Div 1B
70,17262879,10,Goblin Lineman,4,0,1,No,Goblin,[EU] Purple Poo Fan Club,1236494,-1.0,,Endrophil,65087,Super League S7 EU Div 1B
71,17262880,11,Goblin Lineman,4,0,1,No,Goblin,[EU] Purple Poo Fan Club,1236494,-1.0,,Endrophil,65087,Super League S7 EU Div 1B
72,17262881,12,Goblin Lineman,4,0,1,No,Goblin,[EU] Purple Poo Fan Club,1236494,,,Endrophil,65087,Super League S7 EU Div 1B
73,17262882,13,Goblin Lineman,4,0,1,No,Goblin,[EU] Purple Poo Fan Club,1236494,,,Endrophil,65087,Super League S7 EU Div 1B
74,17262883,14,Goblin Lineman,4,0,1,No,Goblin,[EU] Purple Poo Fan Club,1236494,,,Endrophil,65087,Super League S7 EU Div 1B
75,17262884,15,Goblin Lineman,4,0,1,No,Goblin,[EU] Purple Poo Fan Club,1236494,,,Endrophil,65087,Super League S7 EU Div 1B
76,17262885,16,Goblin Lineman,4,0,1,No,Goblin,[EU] Purple Poo Fan Club,1236494,-1.0,,Endrophil,65087,Super League S7 EU Div 1B
77,99999999,99,2 bribes,4,0,1,No,Goblin,[EU] Purple Poo Fan Club,1236494,,,Endrophil,65087,Super League S7 EU Div 1B
78,17263175,1,Wardancer,2,0,0,Yes,Wood Elf,[EU] - SLS7 Burgundy' return,1236511,377.0,Frenzy,fabienL,65094,Super League S7 EU Premier League
79,17263176,2,Wardancer,2,0,0,Yes,Wood Elf,[EU] - SLS7 Burgundy' return,1236511,381.0,Strip Ball,fabienL,65094,Super League S7 EU Premier League
80,17263177,3,Loren Forest Treeman,2,0,0,Yes,Wood Elf,[EU] - SLS7 Burgundy' return,1236511,412.0,Grab,fabienL,65094,Super League S7 EU Premier League
81,17263178,4,Catcher,2,0,0,Yes,Wood Elf,[EU] - SLS7 Burgundy' return,1236511,-1.0,,fabienL,65094,Super League S7 EU Premier League
82,17263179,5,Catcher,2,0,0,Yes,Wood Elf,[EU] - SLS7 Burgundy' return,1236511,-1.0,,fabienL,65094,Super League S7 EU Premier League
83,17263180,6,Thrower,2,0,0,Yes,Wood Elf,[EU] - SLS7 Burgundy' return,1236511,403.0,Leader,fabienL,65094,Super League S7 EU Premier League
84,17263181,7,Wood Elf Lineman,2,0,0,Yes,Wood Elf,[EU] - SLS7 Burgundy' return,1236511,384.0,Wrestle,fabienL,65094,Super League S7 EU Premier League
85,17263182,8,Wood Elf Lineman,2,0,0,Yes,Wood Elf,[EU] - SLS7 Burgundy' return,1236511,364.0,Dodge,fabienL,65094,Super League S7 EU Premier League
86,17263183,9,Wood Elf Lineman,2,0,0,Yes,Wood Elf,[EU] - SLS7 Burgundy' return,1236511,-1.0,,fabienL,65094,Super League S7 EU Premier League
87,17263184,10,Wood Elf Lineman,2,0,0,Yes,Wood Elf,[EU] - SLS7 Burgundy' return,1236511,-1.0,,fabienL,65094,Super League S7 EU Premier League
88,17263186,11,Wood Elf Lineman,2,0,0,Yes,Wood Elf,[EU] - SLS7 Burgundy' return,1236511,-1.0,,fabienL,65094,Super League S7 EU Premier League
89,17263186,11,Wood Elf Lineman,2,0,0,Yes,Wood Elf,[EU] - SLS7 Burgundy' return,1236511,-1.0,,fabienL,65094,Super League S7 EU Premier League
90,99999999,99,,2,0,0,Yes,Wood Elf,[EU] - SLS7 Burgundy' return,1236511,,,fabienL,65094,Super League S7 EU Premier League
91,17301716,1,Loren Forest Treeman,2,1,0,No,Wood Elf,[EU]Skovnisser,1236815,-1.0,,Lort_paa_braettet,65074,Super League S7 EU Bottom Swiss
92,17301716,1,Loren Forest Treeman,2,1,0,No,Wood Elf,[EU]Skovnisser,1236815,-1.0,,Lort_paa_braettet,65074,Super League S7 EU Bottom Swiss
93,17301717,2,Wardancer,2,1,0,No,Wood Elf,[EU]Skovnisser,1236815,381.0,Strip Ball,Lort_paa_braettet,65074,Super League S7 EU Bottom Swiss
94,17301718,3,Wardancer,2,1,0,No,Wood Elf,[EU]Skovnisser,1236815,383.0,Tackle,Lort_paa_braettet,65074,Super League S7 EU Bottom Swiss
95,17301719,4,Thrower,2,1,0,No,Wood Elf,[EU]Skovnisser,1236815,403.0,Leader,Lort_paa_braettet,65074,Super League S7 EU Bottom Swiss
96,17301720,5,Catcher,2,1,0,No,Wood Elf,[EU]Skovnisser,1236815,-1.0,,Lort_paa_braettet,65074,Super League S7 EU Bottom Swiss
97,17301721,6,Catcher,2,1,0,No,Wood Elf,[EU]Skovnisser,1236815,-1.0,,Lort_paa_braettet,65074,Super League S7 EU Bottom Swiss
98,17301722,7,Catcher,2,1,0,No,Wood Elf,[EU]Skovnisser,1236815,-1.0,,Lort_paa_braettet,65074,Super League S7 EU Bottom Swiss
99,17301723,8,Catcher,2,1,0,No,Wood Elf,[EU]Skovnisser,1236815,-1.0,,Lort_paa_braettet,65074,Super League S7 EU Bottom Swiss
100,17301724,9,Wood Elf Lineman,2,1,0,No,Wood Elf,[EU]Skovnisser,1236815,384.0,Wrestle,Lort_paa_braettet,65074,Super League S7 EU Bottom Swiss
101,17301725,10,Wood Elf Lineman,2,1,0,No,Wood Elf,[EU]Skovnisser,1236815,364.0,Dodge,Lort_paa_braettet,65074,Super League S7 EU Bottom Swiss
102,17301726,11,Wood Elf Lineman,2,1,0,No,Wood Elf,[EU]Skovnisser,1236815,364.0,Dodge,Lort_paa_braettet,65074,Super League S7 EU Bottom Swiss
103,99999999,99,,2,1,0,No,Wood Elf,[EU]Skovnisser,1236815,,,Lort_paa_braettet,65074,Super League S7 EU Bottom Swiss
104,17268327,1,Blitzer,2,0,0,Yes,Elven Union,[EU] Merkada United,1236823,364.0,Dodge,cdassak,65087,Super League S7 EU Div 1B
105,17268327,1,Blitzer,2,0,0,Yes,Elven Union,[EU] Merkada United,1236823,383.0,Tackle,cdassak,65087,Super League S7 EU Div 1B
106,17268328,2,Blitzer,2,0,0,Yes,Elven Union,[EU] Merkada United,1236823,364.0,Dodge,cdassak,65087,Super League S7 EU Div 1B
107,17268329,3,Catcher,2,0,0,Yes,Elven Union,[EU] Merkada United,1236823,364.0,Dodge,cdassak,65087,Super League S7 EU Div 1B
108,17268330,4,Catcher,2,0,0,Yes,Elven Union,[EU] Merkada United,1236823,364.0,Dodge,cdassak,65087,Super League S7 EU Div 1B
109,17268331,5,Catcher,2,0,0,Yes,Elven Union,[EU] Merkada United,1236823,384.0,Wrestle,cdassak,65087,Super League S7 EU Div 1B
110,17268336,10,Lineman,2,0,0,Yes,Elven Union,[EU] Merkada United,1236823,,,cdassak,65087,Super League S7 EU Div 1B
111,17268337,11,Lineman,2,0,0,Yes,Elven Union,[EU] Merkada United,1236823,,,cdassak,65087,Super League S7 EU Div 1B
112,17268338,12,Lineman,2,0,0,Yes,Elven Union,[EU] Merkada United,1236823,,,cdassak,65087,Super League S7 EU Div 1B
113,17298479,9,Lineman,2,0,0,Yes,Elven Union,[EU] Merkada United,1236823,,,cdassak,65087,Super League S7 EU Div 1B
114,17298483,6,Thrower,2,0,0,Yes,Elven Union,[EU] Merkada United,1236823,403.0,Leader,cdassak,65087,Super League S7 EU Div 1B
115,17298484,7,Lineman,2,0,0,Yes,Elven Union,[EU] Merkada United,1236823,,,cdassak,65087,Super League S7 EU Div 1B
116,17298485,8,Lineman,2,0,0,Yes,Elven Union,[EU] Merkada United,1236823,,,cdassak,65087,Super League S7 EU Div 1B
117,17298486,13,Lineman,2,0,0,Yes,Elven Union,[EU] Merkada United,1236823,,,cdassak,65087,Super League S7 EU Div 1B
118,99999999,99,,2,0,0,Yes,Elven Union,[EU] Merkada United,1236823,,,cdassak,65087,Super League S7 EU Div 1B
119,17272404,1,Rotspawn,2,0,0,No,Nurgle,[EU] Les Nulcons Trépidants,1237050,379.0,Pro,Thoriin,65074,Super League S7 EU Bottom Swiss
120,17272405,2,Bloater,2,0,0,No,Nurgle,[EU] Les Nulcons Trépidants,1237050,413.0,Guard,Thoriin,65074,Super League S7 EU Bottom Swiss
121,17272406,3,Bloater,2,0,0,No,Nurgle,[EU] Les Nulcons Trépidants,1237050,413.0,Guard,Thoriin,65074,Super League S7 EU Bottom Swiss
122,17272407,4,Bloater,2,0,0,No,Nurgle,[EU] Les Nulcons Trépidants,1237050,373.0,Block,Thoriin,65074,Super League S7 EU Bottom Swiss
123,17272408,5,Bloater,2,0,0,No,Nurgle,[EU] Les Nulcons Trépidants,1237050,373.0,Block,Thoriin,65074,Super League S7 EU Bottom Swiss
124,17272409,6,Pestigor,2,0,0,No,Nurgle,[EU] Les Nulcons Trépidants,1237050,373.0,Block,Thoriin,65074,Super League S7 EU Bottom Swiss
125,17272409,6,Pestigor,2,0,0,No,Nurgle,[EU] Les Nulcons Trépidants,1237050,382.0,Sure Hands,Thoriin,65074,Super League S7 EU Bottom Swiss
126,17272410,7,Pestigor,2,0,0,No,Nurgle,[EU] Les Nulcons Trépidants,1237050,,,Thoriin,65074,Super League S7 EU Bottom Swiss
127,17272411,8,Pestigor,2,0,0,No,Nurgle,[EU] Les Nulcons Trépidants,1237050,384.0,Wrestle,Thoriin,65074,Super League S7 EU Bottom Swiss
128,17272412,9,Pestigor,2,0,0,No,Nurgle,[EU] Les Nulcons Trépidants,1237050,,,Thoriin,65074,Super League S7 EU Bottom Swiss
129,17272413,10,Rotter Lineman,2,0,0,No,Nurgle,[EU] Les Nulcons Trépidants,1237050,375.0,Dirty Player,Thoriin,65074,Super League S7 EU Bottom Swiss
130,17272413,10,Rotter Lineman,2,0,0,No,Nurgle,[EU] Les Nulcons Trépidants,1237050,-1.0,,Thoriin,65074,Super League S7 EU Bottom Swiss
131,17272414,11,Rotter Lineman,2,0,0,No,Nurgle,[EU] Les Nulcons Trépidants,1237050,-1.0,,Thoriin,65074,Super League S7 EU Bottom Swiss
132,17272415,12,Rotter Lineman,2,0,0,No,Nurgle,[EU] Les Nulcons Trépidants,1237050,-1.0,,Thoriin,65074,Super League S7 EU Bottom Swiss
133,99999999,99,,2,0,0,No,Nurgle,[EU] Les Nulcons Trépidants,1237050,,,Thoriin,65074,Super League S7 EU Bottom Swiss
134,17273890,1,Ogre,3,0,0,Yes,Imperial Nobility,[EU]^ Feudal Floggers,1237137,413.0,Guard,Rijssiej,65075,Super League S7 EU Div 2H
135,17273892,2,Noble Blitzer,3,0,0,Yes,Imperial Nobility,[EU]^ Feudal Floggers,1237137,364.0,Dodge,Rijssiej,65075,Super League S7 EU Div 2H
136,17273893,3,Noble Blitzer,3,0,0,Yes,Imperial Nobility,[EU]^ Feudal Floggers,1237137,364.0,Dodge,Rijssiej,65075,Super League S7 EU Div 2H
137,17273894,4,Bodyguard,3,0,0,Yes,Imperial Nobility,[EU]^ Feudal Floggers,1237137,383.0,Tackle,Rijssiej,65075,Super League S7 EU Div 2H
138,17273894,4,Bodyguard,3,0,0,Yes,Imperial Nobility,[EU]^ Feudal Floggers,1237137,415.0,Mighty Blow,Rijssiej,65075,Super League S7 EU Div 2H
139,17273895,5,Bodyguard,3,0,0,Yes,Imperial Nobility,[EU]^ Feudal Floggers,1237137,413.0,Guard,Rijssiej,65075,Super League S7 EU Div 2H
140,17273896,6,Bodyguard,3,0,0,Yes,Imperial Nobility,[EU]^ Feudal Floggers,1237137,413.0,Guard,Rijssiej,65075,Super League S7 EU Div 2H
141,17273897,7,Bodyguard,3,0,0,Yes,Imperial Nobility,[EU]^ Feudal Floggers,1237137,413.0,Guard,Rijssiej,65075,Super League S7 EU Div 2H
142,17273898,8,Imperial Retainer Lineman,3,0,0,Yes,Imperial Nobility,[EU]^ Feudal Floggers,1237137,-1.0,,Rijssiej,65075,Super League S7 EU Div 2H
143,17273899,9,Imperial Retainer Lineman,3,0,0,Yes,Imperial Nobility,[EU]^ Feudal Floggers,1237137,-1.0,,Rijssiej,65075,Super League S7 EU Div 2H
144,17273900,10,Imperial Retainer Lineman,3,0,0,Yes,Imperial Nobility,[EU]^ Feudal Floggers,1237137,-1.0,,Rijssiej,65075,Super League S7 EU Div 2H
145,17273901,11,Imperial Retainer Lineman,3,0,0,Yes,Imperial Nobility,[EU]^ Feudal Floggers,1237137,-1.0,,Rijssiej,65075,Super League S7 EU Div 2H
146,17273902,12,Imperial Retainer Lineman,3,0,0,Yes,Imperial Nobility,[EU]^ Feudal Floggers,1237137,,,Rijssiej,65075,Super League S7 EU Div 2H
147,99999999,99,,3,0,0,Yes,Imperial Nobility,[EU]^ Feudal Floggers,1237137,,,Rijssiej,65075,Super League S7 EU Div 2H
148,17275765,1,Big Un Blocker,4,0,0,No,Orc,[EU]^Super Gray Mountain Blues,1237249,373.0,Block,paperbag4,65083,Super League S7 EU Div 2B
149,17275766,2,Big Un Blocker,4,0,0,No,Orc,[EU]^Super Gray Mountain Blues,1237249,373.0,Block,paperbag4,65083,Super League S7 EU Div 2B
150,17275767,3,Big Un Blocker,4,0,0,No,Orc,[EU]^Super Gray Mountain Blues,1237249,373.0,Block,paperbag4,65083,Super League S7 EU Div 2B
151,17275768,4,Big Un Blocker,4,0,0,No,Orc,[EU]^Super Gray Mountain Blues,1237249,373.0,Block,paperbag4,65083,Super League S7 EU Div 2B
152,17275769,5,Blitzer,4,0,0,No,Orc,[EU]^Super Gray Mountain Blues,1237249,413.0,Guard,paperbag4,65083,Super League S7 EU Div 2B
153,17275770,6,Blitzer,4,0,0,No,Orc,[EU]^Super Gray Mountain Blues,1237249,383.0,Tackle,paperbag4,65083,Super League S7 EU Div 2B
154,17275771,7,Blitzer,4,0,0,No,Orc,[EU]^Super Gray Mountain Blues,1237249,-1.0,,paperbag4,65083,Super League S7 EU Div 2B
155,17275772,8,Blitzer,4,0,0,No,Orc,[EU]^Super Gray Mountain Blues,1237249,-1.0,,paperbag4,65083,Super League S7 EU Div 2B
156,17275773,9,Orc Lineman,4,0,0,No,Orc,[EU]^Super Gray Mountain Blues,1237249,-1.0,,paperbag4,65083,Super League S7 EU Div 2B
157,17275774,10,Orc Lineman,4,0,0,No,Orc,[EU]^Super Gray Mountain Blues,1237249,-1.0,,paperbag4,65083,Super League S7 EU Div 2B
158,17275775,11,Orc Lineman,4,0,0,No,Orc,[EU]^Super Gray Mountain Blues,1237249,-1.0,,paperbag4,65083,Super League S7 EU Div 2B
159,17275776,12,Orc Lineman,4,0,0,No,Orc,[EU]^Super Gray Mountain Blues,1237249,-1.0,,paperbag4,65083,Super League S7 EU Div 2B
160,17275777,13,Goblin,4,0,0,No,Orc,[EU]^Super Gray Mountain Blues,1237249,,,paperbag4,65083,Super League S7 EU Div 2B
161,99999999,99,,4,0,0,No,Orc,[EU]^Super Gray Mountain Blues,1237249,,,paperbag4,65083,Super League S7 EU Div 2B
162,17275793,1,Wardancer,2,1,0,No,Wood Elf,[NA] Super Lombard Lances,1237251,381.0,Strip Ball,paperbag4,65093,Super League S7 NA Premier League
163,17275794,2,Wardancer,2,1,0,No,Wood Elf,[NA] Super Lombard Lances,1237251,383.0,Tackle,paperbag4,65093,Super League S7 NA Premier League
164,17275795,3,Thrower,2,1,0,No,Wood Elf,[NA] Super Lombard Lances,1237251,403.0,Leader,paperbag4,65093,Super League S7 NA Premier League
165,17275796,4,Catcher,2,1,0,No,Wood Elf,[NA] Super Lombard Lances,1237251,-1.0,,paperbag4,65093,Super League S7 NA Premier League
166,17275797,5,Catcher,2,1,0,No,Wood Elf,[NA] Super Lombard Lances,1237251,-1.0,,paperbag4,65093,Super League S7 NA Premier League
167,17275798,6,Wood Elf Lineman,2,1,0,No,Wood Elf,[NA] Super Lombard Lances,1237251,384.0,Wrestle,paperbag4,65093,Super League S7 NA Premier League
168,17275799,7,Wood Elf Lineman,2,1,0,No,Wood Elf,[NA] Super Lombard Lances,1237251,384.0,Wrestle,paperbag4,65093,Super League S7 NA Premier League
169,17275800,8,Wood Elf Lineman,2,1,0,No,Wood Elf,[NA] Super Lombard Lances,1237251,378.0,Kick,paperbag4,65093,Super League S7 NA Premier League
